Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.75%,4.915%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.621%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.733%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.611%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.801%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.8%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.853%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.621%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.733%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.611%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.801%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.8%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.853%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.000%,4.582%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.168%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.125%,4.879%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.908%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.375%,4.754%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.000%,4.315%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.375%,5.011%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.125%,4.497%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.599%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.375%,4.7%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.64%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.879%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.679%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.793%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.875%,5.165%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.625%,5.016%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.375%,4.909%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,5.000%,5.304%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.875%,5.255%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.750%,4.844%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.500%,4.628%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.125%,4.305%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.625%,4.911%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.500%,4.898%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.750%,4.806%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.500%,4.616%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.125%,4.640%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.125%,4.740%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_10/1,,Offline,30.0,Variable,4.625%,4.818%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.47%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.909%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,5.038%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,4.75%,5.365%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.959%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.405%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.517%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.625%,4.782%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.0%,5.011%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.883%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.125%,4.847%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.817%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.75%,4.768%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.705%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.125%,4.758%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.75%,4.539%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.75%,4.931%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.5%,4.759%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.125%,4.488%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,4.0%,4.548%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.632%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.25%,4.428%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.098%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.044%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.875%,4.056%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.700%,4.7865%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.990%,4.1497%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.750%,4.7924%,500000.0,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.300%,4.8183%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,4.200%,4.6906%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.500%,5.5783%,200000.0,5%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.7485%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.000%,4.4722%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,4.900%,4.9702%,200000.0,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.75%,4.81%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.50%,4.81%,200000.0,0%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.63%,4.68%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.25%,4.37%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.38%,4.76%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.25%,4.79%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.63%,4.64%,750000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.38%,4.41%,750000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.13%,4.59%,750000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.88%,4.90%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.63%,4.68%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.38%,4.44%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.38%,4.76%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.38%,4.81%,200000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.75%,4.75%,750000.0,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Adjustable,,Offline,30.0,Variable,4.500%,4.773%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bankrate.com
 2018-06-11,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Adjustable,,Offline,30.0,Variable,4.125%,4.502%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bankrate.com
 2018-06-11,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Online,15.0,Fixed,4.125%,4.151%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bankrate.com
